60796.384968753984 0.5121351156558376 1.0102190908035733 0.001584043014416278 i
60804.40261660617 0.8672662100289017 1.0022341116403624 0.0016998222672376599 y
60813.43083105181 0.04844229784794152 0.9935078976532314 0.0018455606779942577 y
60816.3593267003 0.1358423630881589 0.987159826254911 0.00168940134263784 r
60816.38330359661 0.22661983847501688 0.9940053878726329 0.0016797793989056287 i
60829.37396881414 0.40979088211315684 1.0035351905030732 0.001672690449703886 i
60829.397709449746 0.49967386515345424 1.0139941916300794 0.0016783373239697586 z
60830.204547688256 0.554395268933149 1.0133920218200778 0.0016998992862327469 g
60830.23184052505 0.6577270258276258 1.0118398376775255 0.0016805706846317828 r
60833.3542476012 0.47928340669022873 1.0018029296259898 0.001680191666466074 g
60833.378082426934 0.5695229973061942 1.007269733463101 0.0016427545321920554 r
60841.28410544755 0.5020380753558129 1.0152927478093594 0.001709032495374828 y
60841.30746383448 0.5904738498211373 1.0052564548219165 0.001599082294180562 y
60842.16347899953 0.8313810377148911 0.996965033243166 0.0018643858858006877 i
60842.18802835861 0.9243258797214366 0.994939189038335 0.0017229182264469618 z
60845.12007415826 0.025166957319015637 0.9961528894901608 0.0017069927792787583 g
60845.14406416798 0.11599408061010763 0.9927302013050809 0.0015938293392866161 r
60850.1559517585 0.09119823592482135 0.9930190471638392 0.001591299826686507 u
60850.17924756192 0.1793970667931717 1.0027293492368958 0.0016753811623093956 g
60853.378457424355 0.291731826699106 1.0071032477011748 0.001712896083928857 u
60853.401295969226 0.37819945864612237 1.006550959804313 0.001577469092740229 g
60857.25205056779 0.9573082953866106 0.9890104551613242 0.0016610500947431969 r
60857.27604070464 0.04813589999685064 0.9901316756916733 0.0023147659850928527 u
60858.030849142444 0.9058704255148768 0.9871544239120932 0.0016122585590853868 y
60858.05382204398 0.9928467370918952 0.9920961765683328 0.0016937138187245653 y
60863.08478647214 0.04027655237587169 0.9972935575122586 0.0015931239499480106 y
60876.036384138075 0.07553630426991731 0.9943959224965724 0.0016874622991586397 r
60876.05956821897 0.16331214923411608 0.9981437294787208 0.0016520535974892958 u
60878.16109653425 0.11978126398753375 0.9926882668152911 0.0016059799770187766 i
60878.18543729431 0.2119363419187721 1.0026638988630971 0.0017032402098320434 z
60881.11917510498 0.31918343997676857 1.0083297748711741 0.0017033463773628436 i
60881.143735074074 0.4121684519632254 1.006492635077624 0.0016564259519081764 z
60883.11889281849 0.8901935996254906 1.0008745806192028 0.0016770488383956198 i
60883.14314861314 0.9820269951596856 0.9963238107711413 0.0015874197606750146 z
60886.09050996449 0.14085335572599433 0.9906638661646959 0.0015966719755049449 r
60887.074516820954 0.8663421370147262 1.0019560289196003 0.001697814295047339 y
60887.09754449625 0.9535258242394775 0.99212097518195 0.0016595743550069408 y
60897.211675215905 0.2460237689083442 0.9990336422548911 0.0015864318401999596 y
60897.23417416476 0.33120567695004866 1.002848352619483 0.0016361163830247466 y
60903.084081412424 0.4791853171773255 1.0012627795439668 0.0016922920724231104 r
60903.10831232868 0.5709245221223682 1.011893350848588 0.0016265787941621335 i
60906.998462466676 0.2991864254581742 1.0003642877531485 0.001582956579338756 r
60907.02346018697 0.3938287807395682 1.0120752508579693 0.0016910236890944712 i
60911.05495418612 0.6572241189423949 1.0139605131098406 0.0016774671452500804 i
60916.10088496615 0.7613171328848694 1.0023168104602078 0.0017030737408598882 i
60917.00714962667 0.19247089311829768 0.9970067909217497 0.001586205350988801 r
60917.03173584181 0.2855552736436948 1.0048588970550318 0.001680387485336437 i
60922.98266595017 0.8160114502243232 0.9976190636119665 0.0016972250433198279 z
60922.993614935665 0.8574647412751801 0.9912598107699375 0.0016838324994676922 y
60924.16500514835 0.29239430220331997 1.0044139535127559 0.0017132201152228318 y
60924.18805446798 0.3796599357156083 1.0066801492954207 0.0015866854927687577 y
60950.02791366666 0.21038634041906334 1.0050156327317976 0.0016799768693345676 y
60952.057808637976 0.8956487887189724 1.001623204990465 0.0017145593818132757 r
60952.05825494703 0.8973385324061383 0.9989078690071964 0.0017284019617006894 r
60952.08245883004 0.9889753884053789 0.988812266399555 0.001651772946853942 i
60952.082904082345 0.9906611312180758 0.9902629134171663 0.0016400790335480435 i
61141.41614295019 0.8137733850453515 1.003867834792774 0.0016858696802923329 z
61144.38314012601 0.04694175175973214 0.9953860881145496 0.001971193096209945 r
61150.35304151974 0.6492239632352721 1.0046711003550135 0.0016717229044035551 g
61150.38747914563 0.7796061735716648 0.9939027242692686 0.001630988431869827 r
61150.39897564372 0.823132368910592 0.9993373020570919 0.0016136374098600144 i
61151.36467954594 0.47932544333161786 1.0021478562127675 0.0016740509588453246 i
61151.38947418299 0.5731989174382761 1.0112597500887435 0.0016492013962074246 z
61159.3097072338 0.5595137304335367 1.0058250429841054 0.001591739794779526 y
61161.25308592153 0.9172221157059539 0.9993364681431954 0.0016684624565994949 y
